"Date and Time Run 1","Time (s) Run 1","Force (N) Run 1","Position (m) Run 1","Velocity (m/s) Run 1","Acceleration - x (m/s²) Run 1","Speed (m/s) Run 1","Date and Time Run 2","Time (s) Run 2","Force (N) Run 2","Position (m) Run 2","Velocity (m/s) Run 2","Acceleration - x (m/s²) Run 2","Speed (m/s) Run 2","Date and Time Run 3","Time (s) Run 3","Force (N) Run 3","Position (m) Run 3","Velocity (m/s) Run 3","Acceleration - x (m/s²) Run 3","Speed (m/s) Run 3","Date and Time Run 4","Time (s) Run 4","Force (N) Run 4","Position (m) Run 4","Velocity (m/s) Run 4","Acceleration - x (m/s²) Run 4","Speed (m/s) Run 4","Date and Time Run 5","Time (s) Run 5","Force (N) Run 5","Position (m) Run 5","Velocity (m/s) Run 5","Acceleration - x (m/s²) Run 5","Speed (m/s) Run 5","Date and Time Run 6","Time (s) Run 6","Force (N) Run 6","Position (m) Run 6","Velocity (m/s) Run 6","Acceleration - x (m/s²) Run 6","Speed (m/s) Run 6"
01/08/2024 11:00:38 am,2.350,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.350,0.01,0.3745,-0.166,0.0,0.1657,01/08/2024 11:01:44 am,2.350,2.97,-0.0983,-0.172,0.0,0.1722,01/08/2024 11:01:55 am,2.350,0.10,0.2498,0.027,-0.1,0.0267,01/08/2024 11:03:55 am,2.350,4.81,-0.1687,-0.241,-0.4,0.2409,01/08/2024 11:04:00 am,2.350,0.25,0.1934,-0.452,1.2,0.4519
01/08/2024 11:00:38 am,2.375,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.375,0.00,0.3703,-0.165,0.0,0.1649,01/08/2024 11:01:44 am,2.375,3.04,-0.1026,-0.171,0.0,0.1706,01/08/2024 11:01:55 am,2.375,0.12,0.2504,0.027,0.0,0.0267,01/08/2024 11:03:55 am,2.375,4.98,-0.1750,-0.246,0.0,0.2458,01/08/2024 11:04:00 am,2.375,0.50,0.1824,-0.415,1.8,0.4147
01/08/2024 11:00:38 am,2.400,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.400,0.01,0.3662,-0.164,0.0,0.1641,01/08/2024 11:01:44 am,2.400,3.11,-0.1068,-0.171,0.0,0.1706,01/08/2024 11:01:55 am,2.400,0.13,0.2510,0.028,0.0,0.0283,01/08/2024 11:03:55 am,2.400,5.14,-0.1812,-0.237,0.4,0.2369,01/08/2024 11:04:00 am,2.400,0.66,0.1724,-0.361,2.3,0.3614
01/08/2024 11:00:38 am,2.425,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.425,0.01,0.3621,-0.162,0.0,0.1625,01/08/2024 11:01:44 am,2.425,3.18,-0.1111,-0.173,0.0,0.1730,01/08/2024 11:01:55 am,2.425,0.13,0.2519,0.028,,0.0283,01/08/2024 11:03:55 am,2.425,5.26,-0.1870,-0.221,0.6,0.2207,01/08/2024 11:04:00 am,2.425,0.72,0.1641,-0.297,2.5,0.2975
01/08/2024 11:00:38 am,2.450,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.450,0.00,0.3581,-0.162,0.0,0.1617,01/08/2024 11:01:44 am,2.450,3.27,-0.1154,-0.175,0.1,0.1746,01/08/2024 11:01:55 am,2.450,0.19,0.2526,0.024,,0.0243,01/08/2024 11:03:55 am,2.450,5.36,-0.1922,-0.205,0.6,0.2045,01/08/2024 11:04:00 am,2.450,0.69,0.1575,-0.230,2.5,0.2304
01/08/2024 11:00:38 am,2.475,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.475,0.00,0.3541,-0.161,0.0,0.1609,01/08/2024 11:01:44 am,2.475,3.36,-0.1199,-0.171,0.2,0.1714,01/08/2024 11:01:55 am,2.475,0.24,0.2531,,,,01/08/2024 11:03:55 am,2.475,5.45,-0.1971,-0.191,0.6,0.1908,01/08/2024 11:04:00 am,2.475,0.62,0.1527,-0.168,2.3,0.1682
01/08/2024 11:00:38 am,2.500,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.500,0.00,0.3500,-0.160,0.1,0.1601,01/08/2024 11:01:44 am,2.500,3.44,-0.1242,-0.163,0.3,0.1633,,,,,,,,01/08/2024 11:03:55 am,2.500,5.56,-0.2018,-0.178,0.6,0.1779,01/08/2024 11:04:00 am,2.500,0.50,0.1493,-0.116,1.9,0.1156
01/08/2024 11:00:38 am,2.525,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.525,0.01,0.3461,-0.158,0.1,0.1576,01/08/2024 11:01:44 am,2.525,3.51,-0.1281,-0.155,0.3,0.1552,,,,,,,,01/08/2024 11:03:55 am,2.525,5.66,-0.2060,-0.163,0.7,0.1633,01/08/2024 11:04:00 am,2.525,0.39,0.1471,-0.074,1.5,0.0736
01/08/2024 11:00:38 am,2.550,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.550,0.01,0.3421,-0.154,0.1,0.1544,01/08/2024 11:01:44 am,2.550,3.57,-0.1318,-0.149,0.3,0.1487,,,,,,,,01/08/2024 11:03:55 am,2.550,5.74,-0.2099,-0.146,0.7,0.1455,01/08/2024 11:04:00 am,2.550,0.34,0.1458,-0.042,1.1,0.0420
01/08/2024 11:00:38 am,2.575,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.575,0.02,0.3383,-0.152,0.1,0.1520,01/08/2024 11:01:44 am,2.575,3.62,-0.1356,-0.141,0.3,0.1415,,,,,,,,01/08/2024 11:03:55 am,2.575,5.82,-0.2134,-0.125,0.8,0.1253,01/08/2024 11:04:00 am,2.575,0.32,0.1452,-0.021,0.7,0.0210
01/08/2024 11:00:38 am,2.600,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.600,0.01,0.3346,-0.150,0.1,0.1496,01/08/2024 11:01:44 am,2.600,3.69,-0.1390,-0.133,0.3,0.1334,,,,,,,,01/08/2024 11:03:55 am,2.600,5.90,-0.2162,-0.105,0.7,0.1051,01/08/2024 11:04:00 am,2.600,0.32,0.1449,-0.009,0.5,0.0089
01/08/2024 11:00:38 am,2.625,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.625,0.00,0.3308,-0.147,0.1,0.1471,01/08/2024 11:01:44 am,2.625,3.74,-0.1421,-0.125,0.3,0.1253,,,,,,,,01/08/2024 11:03:55 am,2.625,5.97,-0.2185,-0.089,0.6,0.0889,01/08/2024 11:04:00 am,2.625,0.31,0.1448,0.000,0.4,0.0000
01/08/2024 11:00:38 am,2.650,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.650,0.01,0.3272,-0.145,0.1,0.1447,01/08/2024 11:01:44 am,2.650,3.78,-0.1453,-0.118,0.3,0.1180,,,,,,,,01/08/2024 11:03:55 am,2.650,6.03,-0.2206,-0.077,0.6,0.0768,01/08/2024 11:04:00 am,2.650,0.28,0.1448,0.010,0.3,0.0097
01/08/2024 11:00:38 am,2.675,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.675,0.00,0.3236,-0.143,0.0,0.1431,01/08/2024 11:01:44 am,2.675,3.83,-0.1481,-0.112,0.2,0.1124,,,,,,,,01/08/2024 11:03:55 am,2.675,6.09,-0.2224,-0.063,0.6,0.0631,01/08/2024 11:04:00 am,2.675,0.23,0.1453,0.016,0.1,0.0162
01/08/2024 11:00:38 am,2.700,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.700,0.02,0.3200,-0.143,0.0,0.1431,01/08/2024 11:01:44 am,2.700,3.88,-0.1507,-0.107,0.3,0.1067,,,,,,,,01/08/2024 11:03:55 am,2.700,6.14,-0.2239,-0.044,0.7,0.0445,01/08/2024 11:04:00 am,2.700,0.21,0.1459,0.015,-0.1,0.0154
01/08/2024 11:00:38 am,2.725,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.725,0.01,0.3165,-0.143,0.0,0.1431,01/08/2024 11:01:44 am,2.725,3.92,-0.1535,-0.100,0.3,0.1002,,,,,,,,01/08/2024 11:03:55 am,2.725,6.15,-0.2247,-0.024,0.7,0.0243,01/08/2024 11:04:00 am,2.725,0.21,0.1461,0.010,-0.1,0.0097
01/08/2024 11:00:38 am,2.750,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.750,0.00,0.3129,-0.143,0.0,0.1431,01/08/2024 11:01:44 am,2.750,3.96,-0.1558,-0.091,0.3,0.0914,,,,,,,,01/08/2024 11:03:55 am,2.750,6.13,-0.2249,-0.008,0.5,0.0081,01/08/2024 11:04:00 am,2.750,0.22,0.1462,0.006,-0.1,0.0057
01/08/2024 11:00:38 am,2.775,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.775,0.00,0.3093,-0.143,0.0,0.1431,01/08/2024 11:01:44 am,2.775,3.99,-0.1580,-0.082,0.3,0.0816,,,,,,,,01/08/2024 11:03:55 am,2.775,6.10,-0.2249,8.084E-4,0.3,8.0842E-4,01/08/2024 11:04:00 am,2.775,0.22,0.1464,0.004,-0.1,0.0040
01/08/2024 11:00:38 am,2.800,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.800,0.01,0.3057,-0.141,0.1,0.1415,01/08/2024 11:01:44 am,2.800,4.01,-0.1599,-0.076,0.1,0.0760,,,,,,,,01/08/2024 11:03:55 am,2.800,6.09,-0.2248,0.006,0.2,0.0057,01/08/2024 11:04:00 am,2.800,0.20,0.1465,0.002,-0.1,0.0016
01/08/2024 11:00:38 am,2.825,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.825,0.01,0.3022,-0.139,0.1,0.1390,01/08/2024 11:01:44 am,2.825,4.03,-0.1616,-0.075,-0.1,0.0752,,,,,,,,01/08/2024 11:03:55 am,2.825,6.06,-0.2247,0.010,0.1,0.0097,01/08/2024 11:04:00 am,2.825,0.18,0.1465,-8.084E-4,,8.0842E-4
01/08/2024 11:00:38 am,2.850,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.850,0.01,0.2988,-0.137,0.1,0.1366,01/08/2024 11:01:44 am,2.850,4.05,-0.1636,-0.081,-0.2,0.0808,,,,,,,,01/08/2024 11:03:55 am,2.850,6.03,-0.2243,0.012,0.0,0.0121,01/08/2024 11:04:00 am,2.850,0.15,0.1464,-0.002,,0.0024
01/08/2024 11:00:38 am,2.875,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.875,0.00,0.2954,-0.135,0.1,0.1350,01/08/2024 11:01:44 am,2.875,4.10,-0.1656,-0.090,-0.3,0.0897,,,,,,,,01/08/2024 11:03:55 am,2.875,6.02,-0.2240,0.011,0.0,0.0113,01/08/2024 11:04:00 am,2.875,0.13,0.1464,,,
01/08/2024 11:00:38 am,2.900,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.900,0.00,0.2920,-0.133,0.1,0.1334,01/08/2024 11:01:44 am,2.900,4.17,-0.1681,-0.096,-0.3,0.0962,,,,,,,,01/08/2024 11:03:55 am,2.900,6.02,-0.2237,0.009,-0.1,0.0089,,,,,,,
01/08/2024 11:00:38 am,2.925,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.925,0.00,0.2887,-0.130,0.2,0.1302,01/08/2024 11:01:44 am,2.925,4.21,-0.1706,-0.101,-0.3,0.1011,,,,,,,,01/08/2024 11:03:55 am,2.925,6.00,-0.2236,0.007,0.0,0.0073,,,,,,,
01/08/2024 11:00:38 am,2.950,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.950,0.00,0.2855,-0.123,0.4,0.1229,01/08/2024 11:01:44 am,2.950,4.27,-0.1730,-0.108,-0.4,0.1083,,,,,,,,01/08/2024 11:03:55 am,2.950,5.98,-0.2234,0.007,0.0,0.0073,,,,,,,
01/08/2024 11:00:38 am,2.975,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:49 am,2.975,-0.01,0.2824,-0.111,0.5,0.1108,01/08/2024 11:01:44 am,2.975,4.34,-0.1758,-0.120,-0.5,0.1205,,,,,,,,01/08/2024 11:03:55 am,2.975,5.97,-0.2232,0.006,0.0,0.0065,,,,,,,
01/08/2024 11:00:39 am,3.000,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.000,0.00,0.2799,-0.097,0.4,0.0970,01/08/2024 11:01:45 am,3.000,4.42,-0.1791,-0.134,-0.5,0.1342,,,,,,,,01/08/2024 11:03:56 am,3.000,5.95,-0.2230,0.004,0.0,0.0040,,,,,,,
01/08/2024 11:00:39 am,3.025,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.025,0.00,0.2777,-0.088,0.2,0.0881,01/08/2024 11:01:45 am,3.025,4.48,-0.1826,-0.146,-0.4,0.1455,,,,,,,,01/08/2024 11:03:56 am,3.025,5.93,-0.2230,0.003,0.0,0.0032,,,,,,,
01/08/2024 11:00:39 am,3.050,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.050,0.00,0.2756,-0.086,0.1,0.0857,01/08/2024 11:01:45 am,3.050,4.58,-0.1864,-0.155,-0.4,0.1552,,,,,,,,01/08/2024 11:03:56 am,3.050,5.92,-0.2230,0.004,0.0,0.0040,,,,,,,
01/08/2024 11:00:39 am,3.075,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.075,0.01,0.2734,-0.085,0.1,0.0849,01/08/2024 11:01:45 am,3.075,4.67,-0.1904,-0.164,-0.3,0.1641,,,,,,,,01/08/2024 11:03:56 am,3.075,5.91,-0.2228,0.006,0.0,0.0057,,,,,,,
01/08/2024 11:00:39 am,3.100,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.100,0.00,0.2713,-0.081,0.2,0.0808,01/08/2024 11:01:45 am,3.100,4.77,-0.1946,-0.171,-0.2,0.1706,,,,,,,,01/08/2024 11:03:56 am,3.100,5.90,-0.2226,0.006,0.0,0.0057,,,,,,,
01/08/2024 11:00:39 am,3.125,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.125,0.00,0.2693,-0.073,0.3,0.0728,01/08/2024 11:01:45 am,3.125,4.86,-0.1990,-0.173,0.0,0.1730,,,,,,,,01/08/2024 11:03:56 am,3.125,5.87,-0.2225,0.005,0.0,0.0049,,,,,,,
01/08/2024 11:00:39 am,3.150,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.150,0.00,0.2676,-0.065,0.3,0.0647,01/08/2024 11:01:45 am,3.150,4.96,-0.2034,-0.171,0.1,0.1706,,,,,,,,01/08/2024 11:03:56 am,3.150,5.85,-0.2224,0.004,-0.1,0.0040,,,,,,,
01/08/2024 11:00:39 am,3.175,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.175,0.00,0.2662,-0.059,0.2,0.0590,01/08/2024 11:01:45 am,3.175,5.06,-0.2076,-0.166,0.2,0.1657,,,,,,,,01/08/2024 11:03:56 am,3.175,5.83,-0.2223,0.002,-0.1,0.0016,,,,,,,
01/08/2024 11:00:39 am,3.200,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.200,0.00,0.2647,-0.055,0.2,0.0550,01/08/2024 11:01:45 am,3.200,5.16,-0.2116,-0.159,0.2,0.1593,,,,,,,,01/08/2024 11:03:56 am,3.200,5.81,-0.2223,-0.002,-0.1,0.0016,,,,,,,
01/08/2024 11:00:39 am,3.225,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.225,0.00,0.2634,-0.050,0.2,0.0501,01/08/2024 11:01:45 am,3.225,5.25,-0.2156,-0.154,0.2,0.1536,,,,,,,,01/08/2024 11:03:56 am,3.225,5.80,-0.2224,-0.003,0.0,0.0032,,,,,,,
01/08/2024 11:00:39 am,3.250,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.250,-0.01,0.2622,-0.046,0.1,0.0461,01/08/2024 11:01:45 am,3.250,5.34,-0.2192,-0.149,0.3,0.1487,,,,,,,,01/08/2024 11:03:56 am,3.250,5.80,-0.2225,-0.002,0.0,0.0024,,,,,,,
01/08/2024 11:00:39 am,3.275,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.275,0.00,0.2612,-0.045,0.0,0.0453,01/08/2024 11:01:45 am,3.275,5.43,-0.2230,-0.141,0.5,0.1407,,,,,,,,01/08/2024 11:03:56 am,3.275,5.80,-0.2225,-8.084E-4,0.0,8.0842E-4,,,,,,,
01/08/2024 11:00:39 am,3.300,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.300,0.01,0.2600,-0.046,0.1,0.0461,01/08/2024 11:01:45 am,3.300,5.51,-0.2265,-0.127,0.6,0.1269,,,,,,,,01/08/2024 11:03:56 am,3.300,5.80,-0.2225,-8.084E-4,3.7E-15,8.0842E-4,,,,,,,
01/08/2024 11:00:39 am,3.325,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.325,-0.01,0.2588,-0.044,0.2,0.0437,01/08/2024 11:01:45 am,3.325,5.57,-0.2294,-0.107,0.7,0.1067,,,,,,,,01/08/2024 11:03:56 am,3.325,5.79,-0.2225,-0.002,0.0,0.0016,,,,,,,
01/08/2024 11:00:39 am,3.350,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.350,0.00,0.2577,-0.036,0.2,0.0364,01/08/2024 11:01:45 am,3.350,5.62,-0.2319,-0.087,0.6,0.0873,,,,,,,,01/08/2024 11:03:56 am,3.350,5.79,-0.2226,-0.002,0.0,0.0016,,,,,,,
01/08/2024 11:00:39 am,3.375,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.375,0.00,0.2570,-0.032,0.0,0.0315,01/08/2024 11:01:45 am,3.375,5.66,-0.2337,-0.074,0.4,0.0744,,,,,,,,01/08/2024 11:03:56 am,3.375,5.79,-0.2226,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.400,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.400,0.01,0.2563,-0.035,-0.3,0.0348,01/08/2024 11:01:45 am,3.400,5.71,-0.2354,-0.069,0.1,0.0687,,,,,,,,01/08/2024 11:03:56 am,3.400,5.78,-0.2226,0.002,0.0,0.0016,,,,,,,
01/08/2024 11:00:39 am,3.425,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.425,0.01,0.2554,-0.049,-0.6,0.0485,01/08/2024 11:01:45 am,3.425,5.76,-0.2371,-0.070,-0.1,0.0703,,,,,,,,01/08/2024 11:03:56 am,3.425,5.76,-0.2225,0.002,4.8E-17,0.0024,,,,,,,
01/08/2024 11:00:39 am,3.450,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.450,0.02,0.2540,-0.069,-0.7,0.0687,01/08/2024 11:01:45 am,3.450,5.82,-0.2388,-0.076,-0.2,0.0760,,,,,,,,01/08/2024 11:03:56 am,3.450,5.75,-0.2225,0.002,0.0,0.0016,,,,,,,
01/08/2024 11:00:39 am,3.475,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.475,0.01,0.2520,-0.089,-0.7,0.0889,01/08/2024 11:01:45 am,3.475,5.88,-0.2408,-0.081,-0.2,0.0808,,,,,,,,01/08/2024 11:03:56 am,3.475,5.74,-0.2224,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.500,0.01,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.500,0.00,0.2494,-0.106,-0.6,0.1059,01/08/2024 11:01:45 am,3.500,5.94,-0.2430,-0.085,-0.1,0.0849,,,,,,,,01/08/2024 11:03:56 am,3.500,5.73,-0.2225,-8.084E-4,0.0,8.0842E-4,,,,,,,
01/08/2024 11:00:39 am,3.525,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.525,0.00,0.2466,-0.119,-0.5,0.1188,01/08/2024 11:01:45 am,3.525,5.99,-0.2449,-0.088,0.1,0.0881,,,,,,,,01/08/2024 11:03:56 am,3.525,5.72,-0.2225,-8.084E-4,0.0,8.0842E-4,,,,,,,
01/08/2024 11:00:39 am,3.550,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.550,0.00,0.2435,-0.129,-0.3,0.1293,01/08/2024 11:01:45 am,3.550,6.05,-0.2474,-0.086,0.4,0.0857,,,,,,,,01/08/2024 11:03:56 am,3.550,5.72,-0.2225,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.575,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.575,0.00,0.2401,-0.136,-0.1,0.1358,01/08/2024 11:01:45 am,3.575,6.10,-0.2497,-0.070,0.7,0.0703,,,,,,,,01/08/2024 11:03:56 am,3.575,5.72,-0.2225,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.600,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.600,0.00,0.2366,-0.136,0.1,0.1358,01/08/2024 11:01:45 am,3.600,6.14,-0.2511,-0.044,0.8,0.0445,,,,,,,,01/08/2024 11:03:56 am,3.600,5.73,-0.2225,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.625,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.625,0.00,0.2332,-0.129,,0.1285,01/08/2024 11:01:45 am,3.625,6.14,-0.2517,-0.023,0.6,0.0226,,,,,,,,01/08/2024 11:03:56 am,3.625,5.73,-0.2225,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.650,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.650,0.00,0.2300,-0.116,,0.1164,01/08/2024 11:01:45 am,3.650,6.15,-0.2520,-0.014,0.2,0.0137,,,,,,,,01/08/2024 11:03:56 am,3.650,5.73,-0.2225,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.675,0.00,0.0000,0.000,0.0,0.0000,01/08/2024 11:00:50 am,3.675,0.00,0.2274,,,,01/08/2024 11:01:45 am,3.675,6.16,-0.2522,-0.016,-0.1,0.0162,,,,,,,,01/08/2024 11:03:56 am,3.675,5.72,-0.2225,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.700,0.01,0.0000,0.000,0.0,0.0000,,,,,,,,01/08/2024 11:01:45 am,3.700,6.18,-0.2527,-0.023,-0.2,0.0226,,,,,,,,01/08/2024 11:03:56 am,3.700,5.71,-0.2225,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.725,0.01,0.0000,0.000,0.0,0.0000,,,,,,,,01/08/2024 11:01:45 am,3.725,6.18,-0.2534,-0.027,-0.1,0.0275,,,,,,,,01/08/2024 11:03:56 am,3.725,5.71,-0.2225,0.000,0.0,0.0000,,,,,,,
01/08/2024 11:00:39 am,3.750,0.00,0.0000,0.000,-0.1,0.0000,,,,,,,,01/08/2024 11:01:45 am,3.750,6.20,-0.2542,-0.028,0.1,0.0283,,,,,,,,01/08/2024 11:03:56 am,3.750,5.70,-0.2225,8.084E-4,0.0,8.0842E-4,,,,,,,
01/08/2024 11:00:39 am,3.775,0.00,0.0000,-0.002,-0.1,0.0016,,,,,,,,01/08/2024 11:01:45 am,3.775,6.19,-0.2549,-0.023,0.4,0.0234,,,,,,,,01/08/2024 11:03:56 am,3.775,5.69,-0.2225,0.002,0.0,0.0016,,,,,,,
01/08/2024 11:00:39 am,3.800,0.00,0.0000,-0.006,-0.2,0.0065,,,,,,,,01/08/2024 11:01:45 am,3.800,6.19,-0.2555,-0.011,0.5,0.0105,,,,,,,,01/08/2024 11:03:56 am,3.800,5.68,-0.2224,0.002,0.1,0.0016,,,,,,,
01/08/2024 11:00:39 am,3.825,0.01,-2.4252E-4,-0.012,-0.2,0.0121,,,,,,,,01/08/2024 11:01:45 am,3.825,6.16,-0.2556,0.007,0.6,0.0073,,,,,,,,01/08/2024 11:03:56 am,3.825,5.67,-0.2224,0.003,,0.0032,,,,,,,
01/08/2024 11:00:39 am,3.850,0.01,-7.2757E-4,-0.015,-0.1,0.0154,,,,,,,,01/08/2024 11:01:45 am,3.850,6.12,-0.2550,0.023,0.5,0.0234,,,,,,,,01/08/2024 11:03:56 am,3.850,5.66,-0.2224,0.007,,0.0073,,,,,,,
01/08/2024 11:00:39 am,3.875,0.01,-0.0011,-0.016,0.0,0.0162,,,,,,,,01/08/2024 11:01:45 am,3.875,6.08,-0.2543,0.035,0.3,0.0348,,,,,,,,01/08/2024 11:03:56 am,3.875,5.62,-0.2220,,,,,,,,,,
01/08/2024 11:00:39 am,3.900,0.01,-0.0015,-0.017,0.0,0.0170,,,,,,,,01/08/2024 11:01:45 am,3.900,6.04,-0.2533,0.040,0.1,0.0404,,,,,,,,,,,,,,,,,,,,,
01/08/2024 11:00:39 am,3.925,0.00,-0.0019,-0.018,0.0,0.0178,,,,,,,,01/08/2024 11:01:45 am,3.925,5.99,-0.2521,0.041,-0.1,0.0412,,,,,,,,,,,,,,,,,,,,,
01/08/2024 11:00:39 am,3.950,0.01,-0.0024,-0.016,0.1,0.0162,,,,,,,,01/08/2024 11:01:45 am,3.950,5.95,-0.2511,0.035,-0.4,0.0348,,,,,,,,,,,,,,,,,,,,,
01/08/2024 11:00:39 am,3.975,0.01,-0.0028,-0.013,0.1,0.0129,,,,,,,,01/08/2024 11:01:45 am,3.975,5.91,-0.2503,0.022,-0.5,0.0218,,,,,,,,,,,,,,,,,,,,,
01/08/2024 11:00:40 am,4.000,0.01,-0.0030,-0.011,0.0,0.0105,,,,,,,,01/08/2024 11:01:46 am,4.000,5.90,-0.2499,0.006,-0.6,0.0057,,,,,,,,,,,,,,,,,,,,,
01/08/2024 11:00:40 am,4.025,0.00,-0.0033,-0.011,-0.1,0.0105,,,,,,,,01/08/2024 11:01:46 am,4.025,5.88,-0.2500,-0.010,-0.5,0.0097,,,,,,,,,,,,,,,,,,,,,
01/08/2024 11:00:40 am,4.050,0.00,-0.0035,-0.014,-0.2,0.0137,,,,,,,,01/08/2024 11:01:46 am,4.050,5.88,-0.2505,-0.019,-0.2,0.0194,,,,,,,,,,,,,,,,,,,,,
